Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
2.61,21.02,0,70.0,7,5.31,19
3.62,20.53,1,70.0,7,5.94,19
4.61,20.53,2,70.0,8,6.52,22
5.62,20.53,3,70.0,9,7.1,24
6.63,20.53,4,70.0,9,7.67,24
7.62,20.53,5,70.0,10,8.25,27
8.63,21.02,6,70.0,10,8.77,27
9.62,21.02,7,70.0,11,9.34,30
10.63,20.53,8,70.0,11,9.97,30
11.62,20.53,9,70.0,12,10.54,33
12.63,20.53,10,70.0,14,11.12,36
13.62,21.02,11,70.0,14,11.64,36
14.63,20.04,12,70.0,14,12.32,38
15.63,20.53,13,70.0,14,12.85,38
16.63,21.02,14,70.0,16,13.37,41
17.63,20.53,15,70.0,16,13.99,41
18.64,20.53,16,70.0,17,14.57,44
19.64,20.53,17,70.0,18,15.15,47
20.64,20.53,18,70.0,18,15.72,47
21.64,20.53,19,70.0,19,16.3,49
22.64,20.53,20,70.0,19,16.88,49
23.65,21.02,21,70.0,20,17.39,52
24.64,20.53,22,70.0,21,18.02,55
25.65,21.02,23,70.0,21,18.54,55
26.64,20.53,24,70.0,22,19.17,58
27.65,20.53,25,70.0,22,19.75,58
28.64,21.02,26,70.0,23,20.26,60
29.65,21.51,27,70.0,23,20.78,60
30.64,20.53,28,70.0,24,21.46,63
31.65,21.02,29,70.0,24,21.98,63
32.64,21.02,30,70.0,25,22.55,66
33.65,21.02,31,70.0,27,23.12,69
34.64,21.02,32,70.0,27,23.69,69
35.65,21.02,33,70.0,28,24.26,72
36.66,21.02,34,70.0,28,24.83,72
37.66,21.02,35,70.0,29,25.4,74
38.66,20.53,36,70.0,30,26.03,77
39.66,21.02,37,70.0,30,26.55,77
40.66,21.51,38,70.0,31,27.06,80
41.66,21.51,39,70.0,31,27.62,80
42.67,21.51,40,70.0,32,28.19,83
43.66,21.51,41,70.0,32,28.75,83
44.67,21.02,42,70.0,33,29.38,85
45.66,21.51,43,70.0,33,29.89,85
46.67,21.02,44,70.0,34,30.51,88
47.66,21.51,45,70.0,35,31.03,91
48.67,21.02,46,70.0,35,31.65,91
49.66,21.51,47,70.0,36,32.16,94
50.67,21.02,48,70.0,36,32.78,94
51.66,21.51,49,70.0,38,33.3,97
52.67,21.51,50,70.0,38,33.86,97
53.68,21.51,51,70.0,38,34.43,99
54.67,21.51,52,70.0,38,34.99,99
55.68,21.51,53,70.0,40,35.56,102
56.68,21.51,54,70.0,41,36.12,105
57.68,21.51,55,70.0,41,36.69,105
58.68,21.99,56,70.0,42,37.19,108
59.69,21.51,57,70.0,42,37.81,108
60.68,21.99,58,70.0,43,38.32,110
61.69,22.48,59,70.0,43,38.82,110
62.68,21.99,60,70.0,44,39.43,113
63.69,21.99,61,70.0,44,39.99,113
64.68,21.99,62,70.0,45,40.55,116
65.69,22.48,63,70.0,46,41.05,119
66.68,21.99,64,70.0,46,41.66,119
67.69,22.48,65,70.0,47,42.16,121
68.7,22.48,66,70.0,47,42.72,121
69.69,22.48,67,70.0,48,43.27,124
70.7,22.48,68,70.0,48,43.82,124
71.69,22.97,69,70.0,49,44.32,127
72.7,22.48,70,70.0,49,44.92,127
73.69,22.48,71,70.0,50,45.48,130
74.7,22.97,72,70.0,50,45.97,130
75.7,22.97,73,70.0,52,46.52,133
76.7,22.97,74,70.0,52,47.07,135
77.7,22.97,75,70.0,52,47.62,135
78.71,22.97,76,70.0,54,48.16,138
79.7,22.97,77,70.0,54,48.71,138
80.71,23.46,78,70.0,55,49.2,141
81.7,23.46,79,70.0,55,49.74,141
82.71,23.46,80,70.0,56,50.29,144
83.72,23.95,81,70.0,56,50.77,144
84.71,23.95,82,70.0,57,51.31,146
85.72,23.95,83,70.0,57,51.84,146
86.71,23.95,84,70.0,58,52.38,149
87.72,23.95,85,70.0,58,52.91,149
88.71,23.95,86,70.0,59,53.45,152
89.72,24.44,87,70.0,59,53.93,152
90.71,24.44,88,70.0,60,54.46,155
91.72,24.44,89,70.0,60,54.99,155
92.71,24.93,90,70.0,61,55.46,157
93.72,24.93,91,70.0,61,55.99,157
94.72,24.93,92,70.0,62,56.51,160
95.72,25.42,93,70.0,62,56.98,160
96.72,24.93,94,70.0,63,57.56,163
97.73,24.93,95,70.0,65,58.08,166
98.72,25.42,96,70.0,65,58.55,166
99.73,25.42,97,70.0,66,59.07,169
100.74,25.9,98,70.0,66,59.53,169
101.73,25.9,99,70.0,67,60.04,171
102.74,25.9,100,70.0,67,60.56,171
103.73,26.39,101,70.0,68,61.01,174
104.74,25.9,102,70.0,68,61.58,174
105.73,26.39,103,70.0,69,62.03,177
106.74,26.39,104,70.0,69,62.54,177
107.73,26.88,105,70.0,69,62.99,177
108.74,26.88,106,70.0,70,63.49,180
109.73,26.88,107,70.0,70,64.0,180
110.74,26.88,108,70.0,71,64.5,182
111.73,27.37,109,70.0,71,64.94,182
112.74,27.37,110,70.0,72,65.44,185
113.74,27.37,111,70.0,72,65.93,185
114.74,27.37,112,70.0,73,66.43,188
115.75,27.86,113,70.0,73,66.87,188
116.75,27.86,114,70.0,74,67.36,191
117.75,27.37,115,70.0,74,67.91,191
118.75,28.35,116,70.0,76,68.29,194
119.76,28.35,117,70.0,76,68.77,194
120.75,28.35,118,70.0,76,69.26,196
121.76,28.84,119,70.0,76,69.69,196
122.75,28.84,120,70.0,78,70.17,199
123.76,29.33,121,70.0,78,70.59,199
124.75,29.33,122,70.0,79,71.06,202
125.76,29.33,123,70.0,79,71.53,202
126.75,29.81,124,70.0,79,71.95,202
127.76,29.81,125,70.0,80,72.42,205
128.75,29.81,126,70.0,80,72.89,205
129.76,29.81,127,70.0,81,73.35,207
130.77,30.3,128,70.0,81,73.76,207
131.76,30.3,129,70.0,82,74.23,210
132.77,30.79,130,70.0,82,74.63,210
133.76,30.79,131,70.0,83,75.09,213
134.77,30.79,132,70.0,83,75.54,213
135.77,30.79,133,70.0,83,76.0,213
136.77,31.28,134,70.0,84,76.4,216
137.77,31.77,135,70.0,84,76.79,216
138.78,31.77,136,70.0,85,77.24,218
139.77,32.26,137,70.0,85,77.62,218
140.78,32.26,138,70.0,86,78.06,221
141.77,32.26,139,70.0,86,78.5,221
142.78,32.26,140,70.0,86,78.94,221
143.77,32.75,141,70.0,87,79.32,224
144.78,32.75,142,70.0,87,79.76,224
145.77,32.75,143,70.0,89,80.19,227
146.78,33.24,144,70.0,89,80.57,227
147.79,33.24,145,70.0,89,80.99,227
148.78,33.72,146,70.0,90,81.36,230
149.79,33.72,147,70.0,90,81.79,230
150.78,34.21,148,70.0,90,82.15,232
151.79,34.21,149,70.0,90,82.57,232
152.79,34.21,150,70.0,90,82.98,232
153.79,34.7,151,70.0,92,83.34,235
154.79,35.19,152,70.0,92,83.69,235
155.8,34.21,153,70.0,93,84.22,238
156.79,35.19,154,70.0,93,84.52,238
157.8,35.68,155,70.0,93,84.86,238
158.79,35.68,156,70.0,94,85.26,241
159.8,35.68,157,70.0,94,85.66,241
160.79,36.17,158,70.0,95,86.0,243
161.8,36.17,159,70.0,95,86.4,243
162.81,36.66,160,70.0,95,86.73,243
163.8,36.66,161,70.0,96,87.12,246
164.81,37.15,162,70.0,96,87.45,246
165.8,37.15,163,70.0,96,87.84,246
166.81,37.63,164,70.0,97,88.16,249
167.8,37.63,165,70.0,97,88.54,249
168.81,37.63,166,70.0,97,88.91,249
169.8,38.12,167,70.0,98,89.23,252
170.81,38.12,168,70.0,98,89.6,252
171.81,38.61,169,70.0,98,89.92,252
172.81,39.1,170,70.0,100,90.22,255
173.81,39.1,171,70.0,100,90.58,255
174.82,39.1,172,70.0,100,90.94,255
175.82,39.59,173,70.0,100,91.24,255
176.82,39.59,174,70.0,100,91.6,255
177.83,40.08,175,70.0,100,91.89,255
178.82,39.59,176,70.0,100,92.3,255
179.83,40.08,177,70.0,100,92.6,255
180.82,40.08,178,70.0,100,92.95,255
181.83,40.57,179,70.0,100,93.23,255
182.82,41.06,180,70.0,100,93.52,255
183.83,41.06,181,70.0,100,93.86,255
184.82,41.54,182,70.0,100,94.13,255
185.83,41.54,183,70.0,100,94.47,255
186.82,42.03,184,70.0,100,94.74,255
187.83,42.03,185,70.0,100,95.06,255
188.82,42.03,186,70.0,100,95.39,255
189.83,42.52,187,70.0,100,95.66,255
190.84,43.01,188,70.0,100,95.92,255
191.83,43.01,189,70.0,100,96.23,255
192.84,43.01,190,70.0,100,96.55,255
193.84,43.5,191,70.0,100,96.8,255
194.84,43.5,192,70.0,100,97.11,255
195.84,43.99,193,70.0,100,97.36,255
196.85,43.99,194,70.0,100,97.67,255
197.84,43.99,195,70.0,100,97.97,255
198.85,44.48,196,70.0,100,98.21,255
199.84,44.97,197,70.0,100,98.45,255
200.85,44.97,198,70.0,100,98.74,255
201.84,44.97,199,70.0,100,99.03,255
202.85,45.45,200,70.0,100,99.27,255
203.86,45.45,201,70.0,100,99.55,255
204.85,45.94,202,70.0,100,99.78,255
205.86,45.94,203,70.0,100,100.06,255
206.85,46.43,204,70.0,100,100.28,255
207.86,46.43,205,70.0,100,100.56,255
208.85,46.92,206,70.0,100,100.77,255
209.86,46.92,207,70.0,100,101.04,255
210.85,46.92,208,70.0,100,101.31,255
211.86,47.41,209,70.0,100,101.52,255
212.86,47.41,210,70.0,100,101.78,255
213.86,47.9,211,70.0,100,101.99,255
214.86,47.9,212,70.0,100,102.25,255
215.87,47.9,213,70.0,100,102.5,255
216.87,48.39,214,70.0,100,102.7,255
217.87,48.39,215,70.0,100,102.95,255
218.88,48.39,216,70.0,100,103.21,255
219.87,48.88,217,70.0,100,103.4,255
220.88,49.36,218,70.0,100,103.59,255
221.87,49.36,219,70.0,100,103.83,255
222.88,49.36,220,70.0,100,104.07,255
223.87,49.85,221,70.0,100,104.25,255
224.88,49.85,222,70.0,100,104.48,255
225.87,50.34,223,70.0,100,104.66,255
226.88,50.34,224,70.0,100,104.89,255
227.87,50.34,225,70.0,100,105.12,255
228.88,50.83,226,70.0,100,105.29,255
229.89,51.32,227,70.0,100,105.45,255
230.88,51.32,228,70.0,100,105.67,255
231.89,51.32,229,70.0,100,105.89,255
232.88,51.81,230,70.0,100,106.05,255
233.89,51.32,231,70.0,100,106.32,255
234.89,52.3,232,70.0,100,106.42,255
235.89,52.3,233,70.0,100,106.62,255
236.89,52.3,234,70.0,100,106.83,255
237.9,52.79,235,70.0,100,106.98,255
238.89,52.79,236,70.0,100,107.18,255
239.9,53.27,237,70.0,100,107.32,255
240.89,53.27,238,70.0,100,107.51,255
241.9,53.27,239,70.0,100,107.71,255
242.91,53.76,240,70.0,100,107.85,255
243.9,53.76,241,70.0,100,108.04,255
244.91,54.25,242,70.0,100,108.17,255
245.9,54.25,243,70.0,100,108.35,255
246.91,54.25,244,70.0,100,108.53,255
247.9,54.25,245,70.0,100,108.72,255
248.91,54.74,246,70.0,100,108.84,255
249.9,54.74,247,70.0,100,109.02,255
250.91,55.23,248,70.0,100,109.14,255
251.91,55.23,249,70.0,100,109.31,255
252.91,55.72,250,70.0,100,109.42,255
253.91,55.23,251,70.0,100,109.65,255
254.91,55.72,252,70.0,100,109.76,255
255.92,55.72,253,70.0,100,109.93,255
256.92,55.72,254,70.0,100,110.09,255
257.92,56.21,255,70.0,100,110.2,255
258.92,56.21,256,70.0,100,110.36,255
259.93,56.7,257,70.0,100,110.46,255
260.92,56.7,258,70.0,100,110.62,255
261.93,56.7,259,70.0,100,110.77,255
262.92,57.18,260,70.0,100,110.87,255
263.93,57.18,261,70.0,100,111.02,255
264.92,57.18,262,70.0,100,111.17,255
265.93,57.18,263,70.0,100,111.32,255
266.92,57.67,264,70.0,100,111.41,255
267.93,57.67,265,70.0,100,111.55,255
268.94,58.16,266,70.0,100,111.64,255
269.93,58.16,267,70.0,100,111.78,255
270.94,58.16,268,70.0,100,111.91,255
271.93,58.16,269,70.0,100,112.05,255
272.94,58.65,270,70.0,100,112.13,255
273.94,58.65,271,70.0,100,112.26,255
274.94,58.65,272,70.0,100,112.39,255
275.94,59.14,273,70.0,100,112.47,255
276.94,59.14,274,70.0,100,112.59,255
277.94,59.63,275,70.0,100,112.66,255
278.95,59.14,276,70.0,100,112.84,255
279.94,59.63,277,70.0,100,112.91,255
280.95,59.63,278,70.0,100,113.03,255
281.96,60.12,279,70.0,100,113.09,255
282.95,60.12,280,70.0,100,113.21,255
283.96,60.12,281,70.0,100,113.32,255
284.95,60.12,282,70.0,100,113.44,255
285.96,60.12,283,70.0,100,113.55,255
286.95,60.61,284,70.0,100,113.61,255
287.96,60.61,285,70.0,100,113.72,255
288.95,61.09,286,70.0,100,113.77,255
289.96,61.09,287,70.0,100,113.87,255
290.95,61.09,288,70.0,100,113.98,255
291.96,61.09,289,70.0,100,114.08,255
292.96,61.09,290,70.0,100,114.19,255
293.96,61.58,291,70.0,100,114.23,255
294.96,61.58,292,70.0,100,114.33,255
295.97,61.58,293,70.0,100,114.43,255
296.97,61.58,294,70.0,100,114.52,255
297.97,62.07,295,70.0,100,114.56,255
298.98,62.07,296,70.0,100,114.66,255
299.97,62.07,297,70.0,100,114.75,255
300.98,62.07,298,70.0,100,114.84,255
301.97,62.56,299,70.0,100,114.87,255
302.98,62.56,300,70.0,100,114.96,255
303.97,62.56,301,70.0,100,115.05,255
304.98,63.05,302,70.0,100,115.08,255
305.97,63.05,303,70.0,100,115.16,255
306.98,63.05,304,70.0,100,115.24,255
307.97,63.05,305,70.0,100,115.32,255
308.98,63.05,306,70.0,100,115.4,255
309.99,63.54,307,70.0,100,115.42,255
310.98,63.54,308,70.0,100,115.5,255
311.99,63.54,309,70.0,100,115.57,255
312.98,63.54,310,70.0,100,115.65,255
313.99,63.54,311,70.0,100,115.72,255
314.99,64.03,312,70.0,100,115.74,255
315.99,64.03,313,70.0,100,115.81,255
316.99,64.03,314,70.0,100,115.88,255
318.0,64.52,315,70.0,100,115.89,255
318.99,64.52,316,70.0,100,115.95,255
320.0,64.52,317,70.0,100,116.02,255
320.99,64.52,318,70.0,100,116.08,255
322.0,64.52,319,70.0,100,116.15,255
323.01,64.52,320,70.0,100,116.21,255
324.0,65.0,321,70.0,100,116.21,255
325.01,65.0,322,70.0,100,116.27,255
326.0,65.0,323,70.0,100,116.33,255
327.01,65.0,324,70.0,100,116.39,255
328.0,65.0,325,70.0,100,116.45,255
329.01,65.49,326,70.0,100,116.45,255
330.0,65.49,327,70.0,100,116.5,255
331.01,65.49,328,70.0,100,116.55,255
332.0,65.49,329,70.0,100,116.6,255
333.01,65.98,330,70.0,100,116.6,255
334.01,65.98,331,70.0,100,116.64,255
335.01,65.98,332,70.0,100,116.69,255
336.02,66.47,333,70.0,100,116.68,255
337.02,66.47,334,70.0,100,116.72,255
338.02,66.47,335,70.0,100,116.76,255
339.02,66.47,336,70.0,100,116.8,255
340.03,66.47,337,70.0,100,116.84,255
341.02,66.47,338,70.0,100,116.88,255
342.03,66.47,339,70.0,100,116.93,255
343.02,66.47,340,70.0,100,116.97,255
344.03,66.47,341,70.0,100,117.01,255
345.02,66.96,342,70.0,100,116.99,255
346.03,66.96,343,70.0,100,117.03,255
347.02,67.45,344,70.0,100,117.0,255
348.03,66.96,345,70.0,100,117.09,255
349.04,67.45,346,70.0,100,117.07,255
350.03,67.45,347,70.0,100,117.1,255
351.04,67.45,348,70.0,100,117.13,255
352.03,67.45,349,70.0,100,117.16,255
353.04,67.45,350,70.0,100,117.19,255
354.03,67.45,351,70.0,100,117.22,255
355.04,67.94,352,70.0,100,117.19,255
356.04,67.45,353,70.0,100,117.27,255
357.04,67.94,354,70.0,100,117.24,255
358.04,67.94,355,70.0,100,117.27,255
359.05,67.94,356,70.0,100,117.29,255
360.04,67.94,357,70.0,100,117.31,255
361.05,67.94,358,70.0,100,117.34,255
362.04,68.43,359,70.0,100,117.3,255
363.05,68.43,360,70.0,100,117.32,255
364.06,68.43,361,70.0,100,117.34,255
365.05,68.43,362,70.0,100,117.36,255
366.06,68.43,363,70.0,100,117.38,255
367.05,68.43,364,70.0,100,117.39,255
368.06,68.43,365,70.0,100,117.41,255
369.05,68.91,366,70.0,100,117.37,255
370.06,68.91,367,70.0,100,117.38,255
371.05,68.91,368,70.0,100,117.4,255
372.06,68.91,369,70.0,100,117.41,255
373.06,68.91,370,70.0,100,117.42,255
374.06,68.91,371,70.0,100,117.44,255
375.06,69.4,372,70.0,100,117.39,255
376.07,68.91,373,70.0,100,117.46,255
377.07,68.91,374,70.0,100,117.47,255
378.07,68.91,375,70.0,100,117.48,255
379.08,69.4,376,70.0,100,117.43,255
380.07,69.4,377,70.0,100,117.44,255
381.08,69.4,378,70.0,100,117.45,255
382.07,69.4,379,70.0,100,117.46,255
383.08,69.4,380,70.0,100,117.46,255
384.07,69.4,381,70.0,100,117.47,255
385.08,69.4,382,70.0,100,117.48,255
386.07,69.4,383,70.0,100,117.48,255
387.08,69.89,384,70.0,100,117.43,255
388.07,69.89,385,70.0,100,117.43,255
389.08,69.89,386,70.0,100,117.43,255
390.09,69.89,387,70.0,100,117.43,255
391.08,69.89,388,70.0,100,117.44,255
392.09,69.89,389,70.0,100,117.44,255
393.08,69.89,390,70.0,100,117.44,255
394.09,69.89,391,70.0,100,117.44,255
395.09,70.38,392,70.0,100,117.38,255
396.09,70.38,393,70.0,100,117.38,255
397.09,70.38,394,70.0,100,117.37,255
398.1,70.38,395,70.0,100,117.37,255
399.09,70.38,396,70.0,100,117.36,255
400.1,70.38,397,70.0,100,117.36,255
401.09,70.38,398,70.0,100,117.36,255
402.1,70.38,399,70.0,100,117.35,255
403.11,70.87,400,70.0,100,117.29,255
404.1,70.87,401,70.0,100,117.28,255
405.11,70.87,402,70.0,100,117.27,255
406.1,70.38,403,70.0,100,117.32,255
407.11,70.87,404,70.0,100,117.25,255
408.1,70.87,405,70.0,100,117.24,255
409.11,70.87,406,70.0,100,117.23,255
410.1,70.87,407,70.0,100,117.22,255
411.11,71.36,408,70.0,100,117.15,255
412.1,70.87,409,70.0,100,117.2,255
413.11,70.87,410,70.0,100,117.19,255
414.11,70.87,411,70.0,100,117.18,255
415.11,71.36,412,70.0,100,117.11,255
416.12,71.36,413,70.0,100,117.09,255
417.12,71.36,414,70.0,100,117.08,255
418.12,71.36,415,70.0,100,117.06,255
419.12,71.36,416,70.0,100,117.04,255
420.13,71.36,417,70.0,100,117.03,255
421.12,71.36,418,70.0,100,117.01,255
422.13,71.36,419,70.0,100,117.0,255
423.12,71.36,420,70.0,100,116.98,255
424.13,71.36,421,70.0,100,116.97,255
425.12,71.36,422,70.0,100,116.95,255
426.13,71.36,423,70.0,100,116.93,255
427.12,71.85,424,70.0,100,116.86,255
428.13,71.85,425,70.0,100,116.84,255
429.14,71.85,426,70.0,100,116.82,255
430.13,71.85,427,70.0,100,116.79,255
431.14,71.85,428,70.0,100,116.77,255
432.13,71.85,429,70.0,100,116.75,255
433.14,71.85,430,70.0,100,116.73,255
434.13,71.85,431,70.0,100,116.71,255
435.14,72.34,432,70.0,100,116.63,255
436.14,71.85,433,70.0,100,116.66,255
437.14,72.34,434,70.0,100,116.58,255
438.14,72.34,435,70.0,100,116.55,255
439.15,72.34,436,70.0,100,116.53,255
440.14,72.34,437,70.0,100,116.5,255
441.15,72.34,438,70.0,100,116.47,255
442.16,72.34,439,70.0,100,116.44,255
443.15,72.34,440,70.0,100,116.42,255
444.16,71.85,441,70.0,100,116.45,255
445.15,72.34,442,70.0,100,116.37,255
446.16,72.34,443,70.0,100,116.34,255
447.15,72.34,444,70.0,100,116.31,255
448.16,72.34,445,70.0,100,116.29,255
449.15,72.34,446,70.0,100,116.26,255
450.16,72.34,447,70.0,100,116.23,255
451.15,72.34,448,70.0,100,116.2,255
452.16,72.34,449,70.0,100,116.18,255
453.15,72.34,450,70.0,100,116.15,255
454.16,72.34,451,70.0,100,116.12,255
455.17,72.34,452,70.0,100,116.1,255
456.16,72.83,453,70.0,100,116.01,255
457.17,72.83,454,70.0,100,115.98,255
458.17,72.83,455,70.0,100,115.94,255
459.17,72.83,456,70.0,100,115.91,255
460.17,72.83,457,70.0,100,115.88,255
461.18,72.83,458,70.0,100,115.84,255
462.17,72.83,459,70.0,100,115.81,255
463.18,72.83,460,70.0,100,115.78,255
464.17,72.83,461,70.0,100,115.75,255
465.18,72.83,462,70.0,100,115.71,255
466.17,73.31,463,70.0,100,115.62,255
467.18,72.83,464,70.0,100,115.64,255
468.19,73.31,465,70.0,100,115.55,255
469.18,72.83,466,70.0,100,115.57,255
470.19,72.83,467,70.0,100,115.54,255
471.18,73.31,468,70.0,100,115.45,255
472.19,73.31,469,70.0,100,115.41,255
473.18,73.31,470,70.0,100,115.37,255
474.19,72.83,471,70.0,100,115.39,255
475.18,73.31,472,70.0,100,115.3,255
476.19,73.31,473,70.0,100,115.26,255
477.18,72.83,474,70.0,100,115.28,255
478.19,72.83,475,70.0,100,115.25,255
479.18,73.31,476,70.0,100,115.15,255
480.19,73.31,477,70.0,100,115.12,255
481.2,72.83,478,70.0,100,115.14,255
482.19,73.31,479,70.0,100,115.04,255
483.2,73.31,480,70.0,100,115.01,255
484.19,73.31,481,70.0,100,114.97,255
485.2,73.31,482,70.0,100,114.93,255
486.19,73.31,483,70.0,100,114.89,255
487.2,73.31,484,70.0,100,114.85,255
488.19,73.31,485,70.0,100,114.81,255
489.2,73.31,486,70.0,100,114.77,255
490.19,73.31,487,70.0,100,114.73,255
491.2,73.31,488,70.0,100,114.7,255
492.19,73.31,489,70.0,100,114.66,255
493.2,73.8,490,70.0,100,114.56,255
494.21,73.8,491,70.0,100,114.52,255
495.2,73.8,492,70.0,100,114.47,255
496.21,73.8,493,70.0,100,114.43,255
497.2,73.31,494,70.0,100,114.44,255
498.21,73.8,495,70.0,100,114.34,255
499.2,73.8,496,70.0,100,114.3,255
500.21,73.8,497,70.0,100,114.26,255
501.2,73.8,498,70.0,100,114.21,255
502.21,73.8,499,70.0,100,114.17,255
503.2,73.8,500,70.0,100,114.12,255
504.21,73.8,501,70.0,100,114.08,255
505.2,74.29,502,70.0,100,113.98,255
506.21,73.8,503,70.0,100,113.98,255
507.21,73.8,504,70.0,100,113.94,255
508.21,73.8,505,70.0,100,113.9,255
509.21,73.8,506,70.0,100,113.85,255
510.21,73.8,507,70.0,100,113.81,255
511.21,73.8,508,70.0,100,113.76,255
512.21,73.8,509,70.0,100,113.72,255
513.21,74.29,510,70.0,100,113.62,255
514.21,73.8,511,70.0,100,113.62,255
515.21,73.8,512,70.0,100,113.58,255
516.21,74.29,513,70.0,100,113.48,255
517.22,74.29,514,70.0,100,113.43,255
518.21,73.8,515,70.0,100,113.44,255
519.22,74.29,516,70.0,100,113.33,255
520.22,73.8,517,70.0,100,113.34,255
521.22,74.29,518,70.0,100,113.24,255
522.22,74.29,519,70.0,100,113.19,255
523.22,74.29,520,70.0,100,113.14,255
524.22,74.29,521,70.0,100,113.09,255
525.22,74.29,522,70.0,100,113.04,255
526.22,74.29,523,70.0,100,112.99,255
527.22,74.29,524,70.0,100,112.94,255
528.22,73.8,525,70.0,100,112.95,255
529.22,74.29,526,70.0,100,112.84,255
530.22,73.8,527,70.0,100,112.85,255
531.22,74.29,528,70.0,100,112.75,255
532.22,74.29,529,70.0,100,112.7,255
533.22,73.8,530,70.0,100,112.71,255
534.22,74.29,531,70.0,100,112.61,255
535.23,74.29,532,70.0,100,112.56,255
536.22,74.29,533,70.0,100,112.51,255
537.23,74.29,534,70.0,100,112.46,255
538.22,74.29,535,70.0,100,112.41,255
539.23,74.29,536,70.0,100,112.36,255
540.22,74.29,537,70.0,100,112.31,255
541.23,73.8,538,70.0,100,112.31,255
542.22,74.29,539,70.0,100,112.21,255
543.23,74.29,540,70.0,100,112.16,255
544.23,73.8,541,70.0,100,112.17,255
545.23,74.29,542,70.0,100,112.07,255
546.23,74.29,543,70.0,100,112.02,255
547.23,74.29,544,70.0,100,111.97,255
548.24,74.29,545,70.0,100,111.92,255
549.23,74.29,546,70.0,100,111.87,255
550.24,74.29,547,70.0,100,111.82,255
551.23,74.29,548,70.0,100,111.77,255
552.24,74.29,549,70.0,100,111.72,255
553.23,74.29,550,70.0,100,111.67,255
554.24,74.29,551,70.0,100,111.62,255
555.23,74.29,552,70.0,100,111.57,255
556.24,74.29,553,70.0,100,111.52,255
557.23,74.78,554,70.0,100,111.41,255
558.24,74.78,555,70.0,100,111.35,255
559.23,74.29,556,70.0,100,111.36,255
560.24,74.29,557,70.0,100,111.31,255
561.25,74.29,558,70.0,100,111.26,255
562.24,74.29,559,70.0,100,111.21,255
563.25,74.29,560,70.0,100,111.16,255
564.24,74.78,561,70.0,100,111.05,255
565.25,74.29,562,70.0,100,111.05,255
566.24,74.29,563,70.0,100,111.0,255
567.25,74.78,564,70.0,100,110.89,255
568.24,74.78,565,70.0,100,110.84,255
569.25,76.74,566,70.0,100,110.55,255
570.24,76.25,567,70.0,100,110.53,255
571.25,76.25,568,70.0,100,110.45,255
572.24,76.25,569,70.0,100,110.38,255
573.25,76.25,570,70.0,100,110.31,255
574.26,75.76,571,70.0,100,110.29,255
575.25,76.25,572,70.0,100,110.17,255
576.26,76.25,573,70.0,100,110.09,255
577.25,76.25,574,70.0,100,110.02,255
578.26,75.76,575,70.0,100,110.01,255
579.25,76.25,576,70.0,100,109.88,255
580.26,76.25,577,70.0,100,109.81,255
581.25,76.25,578,70.0,100,109.74,255
582.26,76.25,579,70.0,100,109.66,255
583.25,76.25,580,70.0,100,109.59,255
584.26,76.25,581,70.0,100,109.52,255
585.25,76.25,582,70.0,100,109.45,255
